forecast_date,target_date,target_return,historical_quantile,historical_var,historical_violation,historical_exceedance,ewma_quantile,ewma_var,ewma_violation,ewma_exceedance,both_violation,historical_only,ewma_only,exception_type
2023-09-07,2023-09-08,0.0030632563629812,-0.0350936498034775,0.0350936498034775,False,0.0,-0.0263202043722454,0.0263202043722454,False,0.0,False,False,False,none
2023-09-08,2023-09-11,-0.0152786430756276,-0.0350936498034775,0.0350936498034775,False,0.0,-0.025548213697723546,0.025548213697723546,False,0.0,False,False,False,none
2023-09-11,2023-09-12,0.0219138966533047,-0.0350936498034775,0.0350936498034775,False,0.0,-0.025523380965641565,0.025523380965641565,False,0.0,False,False,False,none
2023-09-12,2023-09-13,0.0031904928599144,-0.0350936498034775,0.0350936498034775,False,0.0,-0.02627378118990334,0.02627378118990334,False,0.0,False,False,False,none
2023-09-13,2023-09-14,-0.0154859230778701,-0.0350936498034775,0.0350936498034775,False,0.0,-0.025505789669488917,0.025505789669488917,False,0.0,False,False,False,none
2023-09-14,2023-09-15,-0.0048781073170283,-0.0350936498034775,0.0350936498034775,False,0.0,-0.02550376815051681,0.02550376815051681,False,0.0,False,False,False,none
2023-09-15,2023-09-18,-0.0074087404792867,-0.0350936498034775,0.0350936498034775,False,0.0,-0.024804808283945455,0.024804808283945455,False,0.0,False,False,False,none
2023-09-18,2023-09-19,0.0147794226478277,-0.0350936498034775,0.0350936498034775,False,0.0,-0.02423369861033052,0.02423369861033052,False,0.0,False,False,False,none
2023-09-19,2023-09-20,0.0051632391998105,-0.0350936498034775,0.0350936498034775,False,0.0,-0.024238282681670692,0.024238282681670692,False,0.0,False,False,False,none
2023-09-20,2023-09-21,-0.0153170691307799,-0.0350936498034775,0.0350936498034775,False,0.0,-0.023591784964862497,0.023591784964862497,False,0.0,False,False,False,none
2023-09-21,2023-09-22,-0.0263244394815737,-0.0350936498034775,0.0350936498034775,False,0.0,-0.023690995228276248,0.023690995228276248,True,0.002633444253297451,False,False,True,ewma_only
2023-09-22,2023-09-25,-0.0310100371103666,-0.0350936498034775,0.0350936498034775,False,0.0,-0.025299803931247304,0.025299803931247304,True,0.005710233179119294,False,False,True,ewma_only
2023-09-25,2023-09-26,0.002932819853143,-0.0350936498034775,0.0350936498034775,False,0.0,-0.0275277668156606,0.0275277668156606,False,0.0,False,False,False,none
2023-09-26,2023-09-27,0.0098066826613449,-0.0350936498034775,0.0350936498034775,False,0.0,-0.02671530576347173,0.02671530576347173,False,0.0,False,False,False,none
2023-09-27,2023-09-28,0.0066651124177154,-0.0350936498034775,0.0350936498034775,False,0.0,-0.026201083975939145,0.026201083975939145,False,0.0,False,False,False,none
2023-09-28,2023-09-29,-0.0104644751502925,-0.0350936498034775,0.0350936498034775,False,0.0,-0.02554443994863267,0.02554443994863267,False,0.0,False,False,False,none
2023-09-29,2023-10-02,-0.0043445613310776,-0.0350936498034775,0.0350936498034775,False,0.0,-0.0251225711004265,0.0251225711004265,False,0.0,False,False,False,none
2023-10-02,2023-10-03,-0.0398765429937311,-0.0350936498034775,0.0350936498034775,True,0.004782893190253601,-0.024420053778374962,0.024420053778374962,True,0.015456489215356136,True,False,False,both
2023-10-03,2023-10-04,0.0083602040741856,-0.0350936498034775,0.0350936498034775,False,0.0,-0.028612760141878253,0.028612760141878253,False,0.0,False,False,False,none
2023-10-04,2023-10-05,-0.0227987736632848,-0.0350936498034775,0.0350936498034775,False,0.0,-0.027944848456432483,0.027944848456432483,False,0.0,False,False,False,none
2023-10-05,2023-10-06,0.0140538777668116,-0.0350936498034775,0.0350936498034775,False,0.0,-0.02860834820359699,0.02860834820359699,False,0.0,False,False,False,none
2023-10-06,2023-10-09,0.0152878010848466,-0.0313254540944397,0.0313254540944397,False,0.0,-0.028308901166903294,0.028308901166903294,False,0.0,False,False,False,none
2023-10-09,2023-10-10,0.0152483222605692,-0.0306800605500011,0.0306800605500011,False,0.0,-0.028129168486256306,0.028129168486256306,False,0.0,False,False,False,none
2023-10-10,2023-10-11,0.0079812858459831,-0.0306800605500011,0.0306800605500011,False,0.0,-0.027955666388831294,0.027955666388831294,False,0.0,False,False,False,none
2023-10-11,2023-10-12,-0.0132393225130859,-0.0302371686962302,0.0302371686962302,False,0.0,-0.02729411774148729,0.02729411774148729,False,0.0,False,False,False,none
2023-10-12,2023-10-13,0.0059532703145134,-0.0302371686962302,0.0302371686962302,False,0.0,-0.026994894624581108,0.026994894624581108,False,0.0,False,False,False,none
2023-10-13,2023-10-16,-0.0134033317533804,-0.0302371686962302,0.0302371686962302,False,0.0,-0.02628220262773214,0.02628220262773214,False,0.0,False,False,False,none
2023-10-16,2023-10-17,-0.0310406581756293,-0.0302371686962302,0.0302371686962302,True,0.0008034894793991013,-0.026047492471744677,0.026047492471744677,True,0.004993165703884625,True,False,False,both
2023-10-17,2023-10-18,-0.0225992729415142,-0.0306800605500011,0.0306800605500011,False,0.0,-0.028181104756368605,0.028181104756368605,False,0.0,False,False,False,none
2023-10-18,2023-10-19,-0.0206378003500223,-0.0306800605500011,0.0306800605500011,False,0.0,-0.028799858561999063,0.028799858561999063,False,0.0,False,False,False,none
2023-10-19,2023-10-20,0.0256243308682393,-0.0306800605500011,0.0306800605500011,False,0.0,-0.029134283101052975,0.029134283101052975,False,0.0,False,False,False,none
2023-10-20,2023-10-23,-0.0241678070570716,-0.0306800605500011,0.0306800605500011,False,0.0,-0.030074352571309217,0.030074352571309217,False,0.0,False,False,False,none
2023-10-23,2023-10-24,0.0036529680365296,-0.0302371686962302,0.0302371686962302,False,0.0,-0.030741086208849553,0.030741086208849553,False,0.0,False,False,False,none
2023-10-24,2023-10-25,0.0005156545492693,-0.0284498291749989,0.0284498291749989,False,0.0,-0.029840906709054156,0.029840906709054156,False,0.0,False,False,False,none
2023-10-25,2023-10-26,-0.0439282546408036,-0.0284498291749989,0.0284498291749989,True,0.015478425465804697,-0.02893257842991185,0.02893257842991185,True,0.014995676210891748,True,False,False,both
2023-10-26,2023-10-27,0.0089697494675953,-0.0302371686962302,0.0302371686962302,False,0.0,-0.03316806160085074,0.03316806160085074,False,0.0,False,False,False,none
2023-10-27,2023-10-30,-0.0246607118165481,-0.0302371686962302,0.0302371686962302,False,0.0,-0.03236006473746072,0.03236006473746072,False,0.0,False,False,False,none
2023-10-30,2023-10-31,-0.0308128641043745,-0.0302371686962302,0.0302371686962302,True,0.0005756954081443007,-0.03290996888995858,0.03290996888995858,False,0.0,False,True,False,historical_only
2023-10-31,2023-11-01,0.0003080301427086,-0.0305320282278257,0.0305320282278257,False,0.0,-0.03423749344851239,0.03423749344851239,False,0.0,False,False,False,none
2023-11-01,2023-11-02,0.0502322886863435,-0.0305320282278257,0.0305320282278257,False,0.0,-0.0331947134753938,0.0331947134753938,False,0.0,False,False,False,none
2023-11-02,2023-11-03,0.008112759392135,-0.0305320282278257,0.0305320282278257,False,0.0,-0.03801824223477574,0.03801824223477574,False,0.0,False,False,False,none
2023-11-03,2023-11-06,0.0067011685926845,-0.0305320282278257,0.0305320282278257,False,0.0,-0.03700469917934198,0.03700469917934198,False,0.0,False,False,False,none
2023-11-06,2023-11-07,0.0011568688511804,-0.0284498291749989,0.0284498291749989,False,0.0,-0.03597883473130646,0.03597883473130646,False,0.0,False,False,False,none
2023-11-07,2023-11-08,0.0434098326757769,-0.0261487549201186,0.0261487549201186,False,0.0,-0.034885888448282616,0.034885888448282616,False,0.0,False,False,False,none
2023-11-08,2023-11-09,0.0023449329831053,-0.0261487549201186,0.0261487549201186,False,0.0,-0.03807762424943117,0.03807762424943117,False,0.0,False,False,False,none
2023-11-09,2023-11-10,-0.0136530353899644,-0.0261487549201186,0.0261487549201186,False,0.0,-0.03692971378735106,0.03692971378735106,False,0.0,False,False,False,none
2023-11-10,2023-11-13,0.0136810984797282,-0.0255017123455006,0.0255017123455006,False,0.0,-0.036224787168145964,0.036224787168145964,False,0.0,False,False,False,none
2023-11-13,2023-11-14,0.014403207908915,-0.0255017123455006,0.0255017123455006,False,0.0,-0.035551164337879394,0.035551164337879394,False,0.0,False,False,False,none
2023-11-14,2023-11-15,0.0024212121599924,-0.0248326490133594,0.0248326490133594,False,0.0,-0.03495323242977447,0.03495323242977447,False,0.0,False,False,False,none
2023-11-15,2023-11-16,0.0016178517828278,-0.0245046023107471,0.0245046023107471,False,0.0,-0.03390245399899256,0.03390245399899256,False,0.0,False,False,False,none
2023-11-16,2023-11-17,-0.0167368888922546,-0.0245046023107471,0.0245046023107471,False,0.0,-0.03287611139561554,0.03287611139561554,False,0.0,False,False,False,none
2023-11-17,2023-11-20,-0.0061096013639952,-0.0245046023107471,0.0245046023107471,False,0.0,-0.03258007901191242,0.03258007901191242,False,0.0,False,False,False,none
2023-11-20,2023-11-21,0.0123310952887126,-0.0245046023107471,0.0245046023107471,False,0.0,-0.03168332813789995,0.03168332813789995,False,0.0,False,False,False,none
2023-11-21,2023-11-22,-0.0029441040598597,-0.0245046023107471,0.0245046023107471,False,0.0,-0.031117308968853664,0.031117308968853664,False,0.0,False,False,False,none
2023-11-22,2023-11-23,-0.0455359238893177,-0.0245046023107471,0.0245046023107471,True,0.021031321578570603,-0.03019266070857646,0.03019266070857646,True,0.01534326318074124,True,False,False,both
2023-11-23,2023-11-24,0.0198650111254855,-0.0248326490133594,0.0248326490133594,False,0.0,-0.034547082683814345,0.034547082683814345,False,0.0,False,False,False,none
2023-11-24,2023-11-27,-0.0078504060605255,-0.0248326490133594,0.0248326490133594,False,0.0,-0.034437629763516706,0.034437629763516706,False,0.0,False,False,False,none
2023-11-27,2023-11-28,0.0065409935570085,-0.0248326490133594,0.0248326490133594,False,0.0,-0.03353800380339945,0.03353800380339945,False,0.0,False,False,False,none
2023-11-28,2023-11-29,0.0129382353671259,-0.0248326490133594,0.0248326490133594,False,0.0,-0.032622924030567456,0.032622924030567456,False,0.0,False,False,False,none
2023-11-29,2023-11-30,-0.0073643732290581,-0.0248326490133594,0.0248326490133594,False,0.0,-0.032055795187564524,0.032055795187564524,False,0.0,False,False,False,none
2023-11-30,2023-12-01,0.0082395923829627,-0.0248326490133594,0.0248326490133594,False,0.0,-0.03122056229946744,0.03122056229946744,False,0.0,False,False,False,none
2023-12-01,2023-12-04,0.0221402555593758,-0.0248326490133594,0.0248326490133594,False,0.0,-0.03045096063614366,0.03045096063614366,False,0.0,False,False,False,none
2023-12-04,2023-12-05,0.0016745740213162,-0.0248326490133594,0.0248326490133594,False,0.0,-0.03084151930311873,0.03084151930311873,False,0.0,False,False,False,none
2023-12-05,2023-12-06,0.0129884595257326,-0.0248326490133594,0.0248326490133594,False,0.0,-0.0299095731655695,0.0299095731655695,False,0.0,False,False,False,none
2023-12-06,2023-12-07,-0.0033236610599616,-0.0245046023107471,0.0245046023107471,False,0.0,-0.029466814162663828,0.029466814162663828,False,0.0,False,False,False,none
2023-12-07,2023-12-08,0.0150492588668922,-0.0245046023107471,0.0245046023107471,False,0.0,-0.02860050335227564,0.02860050335227564,False,0.0,False,False,False,none
2023-12-08,2023-12-11,-0.0002857464951784,-0.0245046023107471,0.0245046023107471,False,0.0,-0.028384407420484592,0.028384407420484592,False,0.0,False,False,False,none
2023-12-11,2023-12-12,0.0116998647156552,-0.0245046023107471,0.0245046023107471,False,0.0,-0.027519944843053576,0.027519944843053576,False,0.0,False,False,False,none
2023-12-12,2023-12-13,-0.0188655193137406,-0.0245046023107471,0.0245046023107471,False,0.0,-0.02709479136356014,0.02709479136356014,False,0.0,False,False,False,none
2023-12-13,2023-12-14,-0.0010774681872047,-0.0245046023107471,0.0245046023107471,False,0.0,-0.027346946814707805,0.027346946814707805,False,0.0,False,False,False,none
2023-12-14,2023-12-15,-0.0097422740182738,-0.0245046023107471,0.0245046023107471,False,0.0,-0.02651740236380739,0.02651740236380739,False,0.0,False,False,False,none
2023-12-15,2023-12-18,-0.0195513426119977,-0.0245046023107471,0.0245046023107471,False,0.0,-0.0260074905963053,0.0260074905963053,False,0.0,False,False,False,none
2023-12-18,2023-12-19,0.0185442767197433,-0.0245046023107471,0.0245046023107471,False,0.0,-0.026417014281270676,0.026417014281270676,False,0.0,False,False,False,none
2023-12-19,2023-12-20,0.0146455891949909,-0.0245046023107471,0.0245046023107471,False,0.0,-0.02667979980329783,0.02667979980329783,False,0.0,False,False,False,none
2023-12-20,2023-12-21,0.0033732191013362,-0.0245046023107471,0.0245046023107471,False,0.0,-0.02653153347125144,0.02653153347125144,False,0.0,False,False,False,none
2023-12-21,2023-12-22,-0.0060963695723643,-0.0245046023107471,0.0245046023107471,False,0.0,-0.025759154706516425,0.025759154706516425,False,0.0,False,False,False,none
2023-12-22,2023-12-25,0.0124082336328947,-0.0245046023107471,0.0245046023107471,False,0.0,-0.025094924121602587,0.025094924121602587,False,0.0,False,False,False,none
2023-12-25,2023-12-26,0.0087228855793268,-0.0245046023107471,0.0245046023107471,False,0.0,-0.02483874642013714,0.02483874642013714,False,0.0,False,False,False,none
2023-12-26,2023-12-27,-0.0003614601351741,-0.0242481041676935,0.0242481041676935,False,0.0,-0.02433715691453636,0.02433715691453636,False,0.0,False,False,False,none
2023-12-27,2023-12-28,0.0027975025640321,-0.0242481041676935,0.0242481041676935,False,0.0,-0.023596198498775728,0.023596198498775728,False,0.0,False,False,False,none
2023-12-28,2023-12-29,-0.0036502474700669,-0.0242481041676935,0.0242481041676935,False,0.0,-0.02290511224390044,0.02290511224390044,False,0.0,False,False,False,none
2023-12-29,2024-01-02,-0.0092483697468886,-0.0242481041676935,0.0242481041676935,False,0.0,-0.022255976418038288,0.022255976418038288,False,0.0,False,False,False,none
2024-01-02,2024-01-03,0.011399925579851,-0.0242481041676935,0.0242481041676935,False,0.0,-0.021897339230601828,0.021897339230601828,False,0.0,False,False,False,none
2024-01-03,2024-01-04,0.0025836795266315,-0.0242481041676935,0.0242481041676935,False,0.0,-0.021721425543761635,0.021721425543761635,False,0.0,False,False,False,none
2024-01-04,2024-01-05,0.0062463670342195,-0.0242481041676935,0.0242481041676935,False,0.0,-0.021085415411216578,0.021085415411216578,False,0.0,False,False,False,none
2024-01-05,2024-01-08,-0.0045946094815102,-0.0242481041676935,0.0242481041676935,False,0.0,-0.020597398045208014,0.020597398045208014,False,0.0,False,False,False,none
2024-01-08,2024-01-09,-0.0082143646413126,-0.0242481041676935,0.0242481041676935,False,0.0,-0.020055536642569125,0.020055536642569125,False,0.0,False,False,False,none
2024-01-09,2024-01-10,-0.0141314944689594,-0.0242481041676935,0.0242481041676935,False,0.0,-0.01972421347892551,0.01972421347892551,False,0.0,False,False,False,none
2024-01-10,2024-01-11,0.0044328309811741,-0.0242481041676935,0.0242481041676935,False,0.0,-0.0199529346944282,0.0199529346944282,False,0.0,False,False,False,none
2024-01-11,2024-01-12,-0.0096964515912262,-0.0242481041676935,0.0242481041676935,False,0.0,-0.019427358568173164,0.019427358568173164,False,0.0,False,False,False,none
2024-01-12,2024-01-15,0.0098718215909379,-0.0242481041676935,0.0242481041676935,False,0.0,-0.019236414102020535,0.019236414102020535,False,0.0,False,False,False,none
2024-01-15,2024-01-16,0.0205142441294177,-0.0242481041676935,0.0242481041676935,False,0.0,-0.01906979357383778,0.01906979357383778,False,0.0,False,False,False,none
2024-01-16,2024-01-17,0.0027570202412817,-0.0242481041676935,0.0242481041676935,False,0.0,-0.020252227537155096,0.020252227537155096,False,0.0,False,False,False,none
2024-01-17,2024-01-18,0.006706284447455,-0.0242481041676935,0.0242481041676935,False,0.0,-0.019666658923766175,0.019666658923766175,False,0.0,False,False,False,none
2024-01-18,2024-01-19,0.0056816726170922,-0.0242481041676935,0.0242481041676935,False,0.0,-0.019258027216428966,0.019258027216428966,False,0.0,False,False,False,none
2024-01-19,2024-01-22,0.0070468127692916,-0.0242481041676935,0.0242481041676935,False,0.0,-0.018811157326578388,0.018811157326578388,False,0.0,False,False,False,none
2024-01-22,2024-01-23,-0.0076553052794819,-0.0242481041676935,0.0242481041676935,False,0.0,-0.018457765422940697,0.018457765422940697,False,0.0,False,False,False,none
2024-01-23,2024-01-24,-0.0104403838350971,-0.0242481041676935,0.0242481041676935,False,0.0,-0.018159324034337537,0.018159324034337537,False,0.0,False,False,False,none
2024-01-24,2024-01-25,0.0063426801873525,-0.0242481041676935,0.0242481041676935,False,0.0,-0.01810165469555084,0.01810165469555084,False,0.0,False,False,False,none
2024-01-25,2024-01-26,0.001642785585167,-0.0242481041676935,0.0242481041676935,False,0.0,-0.01773528356427046,0.01773528356427046,False,0.0,False,False,False,none
2024-01-26,2024-01-29,-0.0062390656235683,-0.0242481041676935,0.0242481041676935,False,0.0,-0.017207729668562207,0.017207729668562207,False,0.0,False,False,False,none
2024-01-29,2024-01-30,0.0049168229731659,-0.0238422172295184,0.0238422172295184,False,0.0,-0.016871827169329365,0.016871827169329365,False,0.0,False,False,False,none
2024-01-30,2024-01-31,-0.0055059302710746,-0.0238422172295184,0.0238422172295184,False,0.0,-0.016477361856179207,0.016477361856179207,False,0.0,False,False,False,none
2024-01-31,2024-02-01,0.0247057353824299,-0.0231537989073026,0.0231537989073026,False,0.0,-0.016128682619272836,0.016128682619272836,False,0.0,False,False,False,none
2024-02-01,2024-02-02,0.0162005825780483,-0.0231537989073026,0.0231537989073026,False,0.0,-0.018536715941640577,0.018536715941640577,False,0.0,False,False,False,none
2024-02-02,2024-02-05,0.0061717553457424,-0.0231537989073026,0.0231537989073026,False,0.0,-0.019120640189111564,0.019120640189111564,False,0.0,False,False,False,none
2024-02-05,2024-02-06,-0.0004011974601699,-0.0231537989073026,0.0231537989073026,False,0.0,-0.018704178381856385,0.018704178381856385,False,0.0,False,False,False,none
2024-02-06,2024-02-07,0.00100495582474,-0.0231537989073026,0.0231537989073026,False,0.0,-0.018135094170234695,0.018135094170234695,False,0.0,False,False,False,none
2024-02-07,2024-02-15,-0.001723854873404,-0.0231537989073026,0.0231537989073026,False,0.0,-0.01758728767341777,0.01758728767341777,False,0.0,False,False,False,none
2024-02-15,2024-02-16,0.0055493063401613,-0.0231537989073026,0.0231537989073026,False,0.0,-0.017065647549891642,0.017065647549891642,False,0.0,False,False,False,none
2024-02-16,2024-02-19,0.0103545894415427,-0.0231537989073026,0.0231537989073026,False,0.0,-0.01669614168099976,0.01669614168099976,False,0.0,False,False,False,none
2024-02-19,2024-02-20,-0.0022424482258277,-0.0231537989073026,0.0231537989073026,False,0.0,-0.0167164702667884,0.0167164702667884,False,0.0,False,False,False,none
2024-02-20,2024-02-21,-0.0043818206434664,-0.0231537989073026,0.0231537989073026,False,0.0,-0.016232382974324274,0.016232382974324274,False,0.0,False,False,False,none
2024-02-21,2024-02-22,-0.0127907402434262,-0.0231537989073026,0.0231537989073026,False,0.0,-0.015836593220399865,0.015836593220399865,False,0.0,False,False,False,none
2024-02-22,2024-02-23,-0.0135613358137871,-0.0231537989073026,0.0231537989073026,False,0.0,-0.0161959232871058,0.0161959232871058,False,0.0,False,False,False,none
2024-02-23,2024-02-26,0.020516839577511,-0.0231537989073026,0.0231537989073026,False,0.0,-0.016626004249458367,0.016626004249458367,False,0.0,False,False,False,none
2024-02-26,2024-02-27,0.0205161356038269,-0.0231537989073026,0.0231537989073026,False,0.0,-0.018115490018383064,0.018115490018383064,False,0.0,False,False,False,none
2024-02-27,2024-02-28,0.0087459778981719,-0.022708998338488,0.022708998338488,False,0.0,-0.019411554112680342,0.019411554112680342,False,0.0,False,False,False,none
2024-02-28,2024-02-29,0.0124563235867454,-0.022708998338488,0.022708998338488,False,0.0,-0.019147247684298242,0.019147247684298242,False,0.0,False,False,False,none
2024-02-29,2024-03-01,0.0068362966810266,-0.022708998338488,0.022708998338488,False,0.0,-0.01923038208545034,0.01923038208545034,False,0.0,False,False,False,none
2024-03-01,2024-03-04,0.0070307744658963,-0.022708998338488,0.022708998338488,False,0.0,-0.018846902825170413,0.018846902825170413,False,0.0,False,False,False,none
2024-03-04,2024-03-05,0.0198253245639566,-0.022708998338488,0.022708998338488,False,0.0,-0.018491019242333477,0.018491019242333477,False,0.0,False,False,False,none
2024-03-05,2024-03-06,-0.0170938294346607,-0.022708998338488,0.022708998338488,False,0.0,-0.019626678277687885,0.019626678277687885,False,0.0,False,False,False,none
2024-03-06,2024-03-07,0.0108719050862041,-0.022708998338488,0.022708998338488,False,0.0,-0.02023678671324008,0.02023678671324008,False,0.0,False,False,False,none
2024-03-07,2024-03-08,-0.0199278228989799,-0.022708998338488,0.022708998338488,False,0.0,-0.02010331628809605,0.02010331628809605,False,0.0,False,False,False,none
2024-03-08,2024-03-11,-0.0138210654802796,-0.022708998338488,0.022708998338488,False,0.0,-0.021079846937971478,0.021079846937971478,False,0.0,False,False,False,none
2024-03-11,2024-03-12,0.0115869072703465,-0.022708998338488,0.022708998338488,False,0.0,-0.021182715246823136,0.021182715246823136,False,0.0,False,False,False,none
2024-03-12,2024-03-13,0.0347659067290206,-0.022708998338488,0.022708998338488,False,0.0,-0.021061319389517406,0.021061319389517406,False,0.0,False,False,False,none
2024-03-13,2024-03-14,-0.0139475973569439,-0.022708998338488,0.022708998338488,False,0.0,-0.02476228373228268,0.02476228373228268,False,0.0,False,False,False,none
2024-03-14,2024-03-15,-0.0047102706962319,-0.022708998338488,0.022708998338488,False,0.0,-0.024656842950313545,0.024656842950313545,False,0.0,False,False,False,none
2024-03-15,2024-03-18,-0.024402876679069,-0.022708998338488,0.022708998338488,True,0.0016938783405810003,-0.023980907546745363,0.023980907546745363,True,0.0004219691323236359,True,False,False,both
2024-03-18,2024-03-19,-0.003681486655586,-0.0231537989073026,0.0231537989073026,False,0.0,-0.025243771947133346,0.025243771947133346,False,0.0,False,False,False,none
2024-03-19,2024-03-20,0.0281122932735289,-0.022708998338488,0.022708998338488,False,0.0,-0.024519651108027462,0.024519651108027462,False,0.0,False,False,False,none
2024-03-20,2024-03-21,0.0112160263596721,-0.022708998338488,0.022708998338488,False,0.0,-0.026333099328477043,0.026333099328477043,False,0.0,False,False,False,none
2024-03-21,2024-03-22,0.0035946253824189,-0.022708998338488,0.022708998338488,False,0.0,-0.0259277363615247,0.0259277363615247,False,0.0,False,False,False,none
2024-03-22,2024-03-25,-0.0118458194383208,-0.022708998338488,0.022708998338488,False,0.0,-0.02517955947821492,0.02517955947821492,False,0.0,False,False,False,none
2024-03-25,2024-03-26,0.0092019491029577,-0.022708998338488,0.022708998338488,False,0.0,-0.024874659237083072,0.024874659237083072,False,0.0,False,False,False,none
2024-03-26,2024-03-27,0.0151340553113619,-0.022708998338488,0.022708998338488,False,0.0,-0.024400192748006654,0.024400192748006654,False,0.0,False,False,False,none
2024-03-27,2024-03-28,0.0070267048251458,-0.022708998338488,0.022708998338488,False,0.0,-0.024430060214808074,0.024430060214808074,False,0.0,False,False,False,none
2024-03-28,2024-03-29,-0.0043538987375982,-0.022708998338488,0.022708998338488,False,0.0,-0.02385441837458735,0.02385441837458735,False,0.0,False,False,False,none
2024-03-29,2024-04-01,0.0012054552164804,-0.022708998338488,0.022708998338488,False,0.0,-0.023194148547015674,0.023194148547015674,False,0.0,False,False,False,none
2024-04-01,2024-04-02,0.0051104567331274,-0.022708998338488,0.022708998338488,False,0.0,-0.022492805612905533,0.022492805612905533,False,0.0,False,False,False,none
2024-04-02,2024-04-03,-0.0194932408953478,-0.022708998338488,0.022708998338488,False,0.0,-0.021904573246819152,0.021904573246819152,False,0.0,False,False,False,none
2024-04-03,2024-04-04,-0.0035797797412202,-0.022708998338488,0.022708998338488,False,0.0,-0.02264300993682221,0.02264300993682221,False,0.0,False,False,False,none
2024-04-04,2024-04-05,-0.0005779501046142,-0.022708998338488,0.022708998338488,False,0.0,-0.0220005410998767,0.0220005410998767,False,0.0,False,False,False,none
2024-04-05,2024-04-08,-0.0081153384154923,-0.022708998338488,0.022708998338488,False,0.0,-0.021331586990425536,0.021331586990425536,False,0.0,False,False,False,none
2024-04-08,2024-04-09,0.0232139340084989,-0.022708998338488,0.022708998338488,False,0.0,-0.02093861085783448,0.02093861085783448,False,0.0,False,False,False,none
2024-04-09,2024-04-10,-0.0055240891750562,-0.022708998338488,0.022708998338488,False,0.0,-0.022351706588461327,0.022351706588461327,False,0.0,False,False,False,none
2024-04-10,2024-04-11,0.0080050340884432,-0.022708998338488,0.022708998338488,False,0.0,-0.021784777501390653,0.021784777501390653,False,0.0,False,False,False,none
2024-04-11,2024-04-12,0.0003036580230672,-0.022708998338488,0.022708998338488,False,0.0,-0.02136596136528359,0.02136596136528359,False,0.0,False,False,False,none
2024-04-12,2024-04-15,-0.0406603801471682,-0.022708998338488,0.022708998338488,True,0.017951381808680198,-0.020715429398294474,0.020715429398294474,True,0.019944950748873723,True,False,False,both
2024-04-15,2024-04-16,0.0022742695932165,-0.0235517420298675,0.0235517420298675,False,0.0,-0.025918339798091543,0.025918339798091543,False,0.0,False,False,False,none
2024-04-16,2024-04-17,-0.0109563680554463,-0.0235517420298675,0.0235517420298675,False,0.0,-0.025145463823814124,0.025145463823814124,False,0.0,False,False,False,none
2024-04-17,2024-04-19,-0.018866418107036,-0.0235517420298675,0.0235517420298675,False,0.0,-0.024775863675273367,0.024775863675273367,False,0.0,False,False,False,none
2024-04-19,2024-04-22,0.0091949857467764,-0.0235517420298675,0.0235517420298675,False,0.0,-0.025195113911595374,0.025195113911595374,False,0.0,False,False,False,none
2024-04-22,2024-04-23,0.0095323592753889,-0.0235517420298675,0.0235517420298675,False,0.0,-0.024706901827279554,0.024706901827279554,False,0.0,False,False,False,none
2024-04-23,2024-04-24,0.0543731454656875,-0.0235517420298675,0.0235517420298675,False,0.0,-0.02426016554271739,0.02426016554271739,False,0.0,False,False,False,none
2024-04-24,2024-04-25,0.0152286047609058,-0.0235517420298675,0.0235517420298675,False,0.0,-0.03214294225479301,0.03214294225479301,False,0.0,False,False,False,none
2024-04-25,2024-04-26,0.0050917792000099,-0.0235517420298675,0.0235517420298675,False,0.0,-0.03176200927126295,0.03176200927126295,False,0.0,False,False,False,none
2024-04-26,2024-05-02,0.0146217653878146,-0.0235517420298675,0.0235517420298675,False,0.0,-0.030862669831308132,0.030862669831308132,False,0.0,False,False,False,none
2024-05-02,2024-05-03,0.0006149362909541,-0.0235517420298675,0.0235517420298675,False,0.0,-0.03049688822832343,0.03049688822832343,False,0.0,False,False,False,none
2024-05-03,2024-05-06,0.027621878518948,-0.0235517420298675,0.0235517420298675,False,0.0,-0.02956886818335303,0.02956886818335303,False,0.0,False,False,False,none
2024-05-06,2024-05-07,0.0250156332645892,-0.0235517420298675,0.0235517420298675,False,0.0,-0.030752455194028337,0.030752455194028337,False,0.0,False,False,False,none
2024-05-07,2024-05-08,0.004172126179043,-0.0235517420298675,0.0235517420298675,False,0.0,-0.031473091666781035,0.031473091666781035,False,0.0,False,False,False,none
2024-05-08,2024-05-09,-0.005665651558888,-0.0235517420298675,0.0235517420298675,False,0.0,-0.03056056010392368,0.03056056010392368,False,0.0,False,False,False,none
2024-05-09,2024-05-10,0.0017715419501133,-0.0235517420298675,0.0235517420298675,False,0.0,-0.029717364903785102,0.029717364903785102,False,0.0,False,False,False,none
2024-05-10,2024-05-13,-0.0094762696735039,-0.0235517420298675,0.0235517420298675,False,0.0,-0.02882089395767466,0.02882089395767466,False,0.0,False,False,False,none
2024-05-13,2024-05-14,0.0123959593094317,-0.0235517420298675,0.0235517420298675,False,0.0,-0.02820253020770896,0.02820253020770896,False,0.0,False,False,False,none
2024-05-14,2024-05-15,0.0241679991963664,-0.0235517420298675,0.0235517420298675,False,0.0,-0.027795750478113734,0.027795750478113734,False,0.0,False,False,False,none
2024-05-15,2024-05-16,0.0026095954708027,-0.0235517420298675,0.0235517420298675,False,0.0,-0.028654227039849156,0.028654227039849156,False,0.0,False,False,False,none
